2016-10-10;9;4.296947500000001
2016-10-11;10;2.173747519999999
2016-10-12;3;0.3151107199999994
2016-10-13;1;0.01819842
2016-10-21;2;5.9327138999999995
2016-10-22;1;2.9428269
2016-10-23;7;14.7141345
2016-10-24;2;5.89971796
2016-10-25;1;2.89965561
2016-10-26;2;5.92583653
2016-10-27;8;5.1819963399999995
2016-10-28;9;15.034833829999998
2016-10-29;5;15.273368699999999
2016-10-30;5;14.079865059999998
2016-10-31;7;6.938349540000001
2016-11-01;8;6.4996358800000085
2016-11-02;3;0.293426
2016-11-04;17;17.816193639999995
2016-11-05;5;3.1128276599999998
2016-11-06;4;2.726285070000003
2016-11-07;30;18.303667900000008
2016-11-08;12;4.7795203599999985
2016-11-09;10;2.13863819
2016-11-10;12;5.658641660000008
2016-11-11;7;0.3937869999999975
2016-11-13;6;2.6761147699999888
2016-11-14;8;4.181096159999997
2016-11-15;13;9.76322601
2016-11-16;1;0.4777903199999969
2016-11-17;1;2.89885315
2016-11-18;1;0.35003861000000003
2016-11-21;1;0.22982735999999981
2016-11-23;1;0.02507674
2016-11-24;1;6.999774
2016-11-25;11;64.25766722999998
2016-11-26;2;5.8411595599999995
2016-11-27;6;12.976333140000001
2016-11-28;14;6.34655135
2016-11-29;6;3.964162590000001
2016-11-30;2;2.59205088
2016-12-01;3;0.3879760600000163
2016-12-07;1;0.078661
2016-12-09;1;6.999775
2016-12-10;2;9.4808801
2016-12-12;17;41.72743119999999
2016-12-13;32;25.37979156999999
2016-12-14;11;2.9185391500000004
2016-12-15;24;8.23707761
2016-12-16;4;0.4115649400000017
2016-12-17;9;2.8911713100000003
2016-12-18;4;0.80188966
2016-12-19;4;7.4115
2016-12-20;20;34.174619040000024
2016-12-21;7;1.3906554000000013
2016-12-22;9;21.425562159999977
2016-12-23;6;0.8015999999999996
2016-12-24;2;0.19999999999999965
2016-12-26;15;15.463897510000026
2016-12-27;23;10.115447100000008
2016-12-28;12;9.85151627999998
2016-12-29;6;2.4684405
2016-12-30;2;0.2534582000000025
2017-01-01;20;6.969422939999967
2017-01-02;10;20.42915085
2017-01-03;3;10.289450180000001
2017-01-04;5;0.31472910000000565
2017-01-05;3;0.09158717999999706
2017-01-07;3;4.826155190000001
2017-01-08;6;8.951427110000001
2017-01-09;6;8.40356804
2017-01-10;10;11.30385726999998
2017-01-11;6;1.9391037599999892
2017-01-12;8;9.233004199999998
2017-01-13;5;11.29201724
2017-01-14;2;2.0559416600000002
2017-01-15;5;2.1651847099999997
2017-01-16;14;6.562200920000002
2017-01-17;20;5.062876870000005
2017-01-18;12;1.245804219999998
2017-01-19;15;5.985445369999999
2017-01-20;2;2.0326776599999983
2017-01-22;6;7.314369099999998
2017-01-23;5;0.5447852999999996
2017-01-24;13;5.27713865
2017-01-25;9;1.3677590099999999
2017-01-26;10;2.76813633
2017-01-27;7;1.1849155599999994
2017-01-28;2;0.21391339999999737
2017-01-29;6;0.70929287
2017-01-30;5;2.089242
2017-01-31;5;1.0929287599999993
2017-02-01;8;1.0175453
2017-02-02;3;0.16321557000000003
2017-02-03;2;0.36686893
2017-02-04;2;0.14646799999999935
2017-02-05;3;0.60530811
2017-02-06;1;0.2
2017-02-07;39;175.74914291000002
2017-02-08;11;26.98447893
2017-02-09;15;10.438236480000004
2017-02-11;1;0.017845250000000035
2017-02-12;2;0.05507800000000048
2017-02-13;2;0.08632099999999995
2017-02-14;4;1.2713121400000027
2017-02-15;2;1.035410580000002
2017-02-16;3;0.1409465300000003
2017-02-17;11;1.261199379999989
2017-02-18;9;6.156664259999995
2017-02-19;1;0.225679999999997
2017-02-20;12;4.339458190000003
2017-02-21;16;6.434354760000005
2017-02-22;2;2.9398
2017-02-23;9;9.514686480000002
2017-02-24;4;0.70621004
2017-02-25;19;5.1515769
2017-02-26;1;0.06144029999999989
2017-02-27;2;0.8882626900000006
2017-02-28;16;1.9645204500000002
2017-03-01;19;9.05075906
2017-03-02;14;1.8579609000000015
2017-03-03;16;8.122883960000038
2017-03-04;23;32.19224913000001
2017-03-05;6;0.8319583999999994
2017-03-06;1;0.15
2017-03-07;2;0.320563
2017-03-08;47;53.177849030000004
2017-03-09;13;1.5165141799999995
2017-03-10;3;0.63249588
2017-03-11;13;2.2159595200000077
2017-03-12;1;0.03390000000000004
2017-03-13;2;0.7031227799999998
2017-03-14;4;5.42722026
2017-03-15;11;23.750332039999996
2017-03-16;7;0.8613347500000025
2017-03-17;13;8.435357500000002
2017-03-19;2;17.992976
2017-03-20;6;3.5405119
2017-03-21;19;6.85107837999999
2017-03-22;5;1.8267500300000015
2017-03-23;12;11.35703301
2017-03-24;3;17.379781
2017-03-25;16;58.29062409000001
2017-03-27;7;1.5864320599999897
2017-03-28;12;19.53734205000002
2017-03-29;51;112.86760807999998
2017-03-30;26;5.946993039999999
2017-03-31;14;39.70963553
2017-04-01;22;27.115169929999993
2017-04-02;28;96.18824889000001
2017-04-03;22;25.458459049999977
2017-04-04;10;2.64609586
2017-04-05;7;3.1866027999999846
2017-04-06;7;9.15758836
2017-04-07;24;47.36527859999998
2017-04-08;18;13.076585429999998
2017-04-09;4;0.3331560000000004
2017-04-10;19;8.853301370000002
2017-04-11;42;6.3579288699999985
2017-04-12;5;0.8327535700000004
2017-04-13;6;8.961768669999996
2017-04-14;3;0.6059999999999999
2017-04-15;5;0.2384521499999997
2017-04-16;11;70.12225828999999
2017-04-17;9;1.7324160000000028
2017-04-18;14;4.095116650000004
2017-04-19;18;151.03029115000004
2017-04-20;13;3.0687817699997195
2017-04-21;15;10.12731837
2017-04-22;18;4.725720429999987
2017-04-23;14;1.943330600000003
2017-04-24;9;1.407809800000175
2017-04-25;9;11.543267339999996
2017-04-26;13;1.5753081000000015
2017-04-27;7;0.810775979999854
2017-04-28;2;0.17718613000000172
2017-04-30;2;0.03000000000000047
2017-05-01;30;27.51344903000004
2017-05-02;50;131.93827306999992
2017-05-03;20;4.22167885
2017-05-04;25;5.214820180000011
2017-05-05;4;0.6694642199999989
2017-05-07;17;9.156104440000025
2017-05-08;21;6.378113500000021
2017-05-09;12;5.1517695
2017-05-10;19;19.59078110999998
2017-05-11;10;8.12866485
2017-05-12;3;0.2352516799999992
2017-05-13;6;4.548961269999993
2017-05-14;16;67.15163482999999
2017-05-15;18;3.8202298000000017
2017-05-16;7;0.5832973199999991
2017-05-17;22;3.232668410000083
2017-05-18;4;0.07350900000000046
2017-05-19;17;9.595729830000028
2017-05-20;6;2.419348680000004
2017-05-21;3;0.17426813999999682
2017-05-22;2;4.606816339999997
2017-05-23;21;4.685631450000004
2017-05-24;3;2.19218331
2017-05-25;6;6.13111221
2017-05-26;4;0.2880309799999996
2017-05-27;3;0.10387888000000145
2017-05-28;4;0.3376260299999949
2017-05-29;7;1.3204586999999959
2017-05-30;13;4.447639
2017-05-31;11;7.313181880000004
2017-06-01;1;1.99677
2017-06-02;1;0.004750000000000476
2017-06-04;4;5.97313013
2017-06-05;15;12.20395090000001
2017-06-06;7;0.20011799999999616
2017-06-07;1;0.12336275
2017-06-08;1;3.367085
2017-06-09;8;2.6031662200000003
2017-06-10;20;3.3257178799999543
2017-06-11;2;0.30029760000000116
2017-06-13;9;8.928267089999999
2017-06-14;4;0.02209242000000014
2017-06-15;2;0.7940218299999987
2017-06-16;1;0.017706699999999964
2017-06-18;4;0.22367870000000017
2017-06-19;2;0.09440095
2017-06-20;2;0.08499999999999963
2017-06-21;5;0.34391631999999184
2017-06-24;1;0.88834
2017-06-25;4;1.3248199999999997
2017-06-26;7;0.48468210000001466
2017-06-27;6;0.6469025600000246
2017-06-30;1;2.282728
2017-07-01;4;0.5767096799999999
2017-07-02;3;0.08107755999999909
2017-07-06;10;1.5337736300000164
2017-07-07;6;0.0477199999999911
2017-07-11;3;0.09229411000000459
2017-07-13;2;0.10488129999999964
2017-07-15;2;1.260396
2017-07-16;2;0.11840399999999995
2017-07-17;4;0.23680799999996976
2017-07-18;1;0.06262199999991935
2017-07-19;2;2.9930000000000003
2017-07-20;1;1.1425
2017-07-21;2;0.8463671599999987
2017-07-22;6;3.1863676000000005
2017-07-24;3;0.1702439999999975
2017-07-25;4;0.42113426000000004
2017-07-26;1;0.00922778
2017-07-27;2;0.32625482
2017-07-31;1;0.4849751299999999
2017-08-01;1;0.07687473999976646
2017-08-02;2;3.292543919999993
2017-08-03;4;2.1325
2017-08-05;13;9.22718994999999
2017-08-06;14;25.694539769999995
2017-08-07;3;11.81833885
2017-08-08;9;0.36227052000000015
2017-08-10;4;0.08358186000000033
2017-08-11;4;0.5383507700000001
2017-08-14;4;4.56256018
2017-08-15;28;15.600127260000002
2017-08-16;2;0.121922
2017-08-17;7;0.14389750000000004
2017-08-18;13;11.285673480000002
2017-08-19;4;0.5844337399999998
2017-08-21;5;0.17430999999999855
2017-08-22;4;0.48474006
2017-08-23;9;1.29888332
2017-08-26;1;0.004123849999999998
2017-08-27;7;1.1837762400000031
2017-08-30;12;2.272319440000022
2017-08-31;3;3.0064016199999113
2017-09-03;3;3.0064111000000002
2017-09-04;2;0.029731619999999574
2017-09-06;3;0.258004
2017-09-08;2;0.596966
2017-09-09;4;0.25319164
2017-09-11;1;0.206119
2017-09-12;14;1.0407512499999982
2017-09-13;4;1.1021141199999718
2017-09-14;3;0.08104640999999992
2017-09-15;2;0.0515339999999983
2017-09-19;1;1.991
2017-09-22;2;2.28058651
2017-09-23;1;0.998776
2017-09-26;1;1.9906494400000003
2017-09-27;17;2.3927760500000064
2017-09-28;8;1.16788686
2017-09-29;7;0.18427023000000003
2017-10-01;4;1.933260059999999
2017-10-02;1;0.0074279299999999715
2017-10-05;3;0.14267347999999996
2017-10-06;2;0.10376359999999997
2017-10-09;2;0.07781976
2017-10-11;2;1.51233183
