2016-12-27;6;4.02313842
2016-12-28;13;3.86518081999999
2016-12-29;1;0.0717
2016-12-30;1;0.01045117
2017-01-01;1;0.0107744
2017-01-23;7;3.8362457
2017-01-24;1;0.3620232
2017-01-25;3;0.7812499799999999
2017-02-04;6;4.37692704
2017-02-05;41;7.462182180000003
2017-02-06;6;2.43753325
2017-02-07;5;3.4005939300000003
2017-02-08;4;0.4355634000000004
2017-02-09;8;2.8062170799999997
2017-02-10;13;3.7208081800000006
2017-02-13;1;0.011798
2017-02-14;1;0.13733817
2017-02-15;2;1.9999999999999996
2017-02-16;1;1.0
2017-02-17;1;1.0
2017-02-18;2;0.96984061
2017-02-19;6;1.1056111300000004
2017-02-20;1;0.04692015000000005
2017-02-22;2;1.86265832
2017-03-03;1;0.03792268
2017-03-11;1;0.11440700000000001
2017-03-12;1;0.11440699999999993
2017-04-14;1;0.0731250000000001
2017-05-07;1;0.0731250000000001
2017-05-08;2;0.08089077999999983
2017-06-18;2;0.019452239999850462
2017-10-12;1;0.00776578
