2016-09-28;9;5.379295669999999
2016-09-29;4;0.16661700000000157
2016-10-01;6;1.6128721200000002
2016-10-02;6;1.68676845
2016-10-03;5;0.3373194900000001
2016-10-04;14;2.059864120000004
2016-10-05;7;0.36987961999999963
2016-10-06;12;1.6589171100000044
2016-10-07;2;0.23182901
2016-10-08;14;1.8255025500000006
2016-10-09;5;0.30787058
2016-10-10;6;2.144771769999999
2016-10-11;15;5.727835850000012
2016-10-12;20;1.9278659800000164
2016-10-13;9;0.6942962199999957
2016-10-14;8;0.8565867600000001
2016-10-15;17;3.0745345299999984
2016-10-16;10;0.7556216700000001
2016-10-17;1;0.032243380000000155
2016-10-18;3;0.7615054600000049
2016-10-19;1;0.1296822
2016-10-20;11;2.4173842600000035
2016-10-21;1;0.4997185
2016-10-22;19;3.4932964399999986
2016-10-23;17;3.1840043799999993
2016-10-24;37;5.350865570000001
2016-10-25;15;1.88586625
2016-10-26;24;2.922307010000018
2016-10-27;37;6.451909210000022
2016-10-28;12;3.7733254500000006
2016-10-30;17;1.310009999999981
2016-10-31;3;0.062475700000001376
2016-11-01;4;0.0582807799999937
2016-11-03;18;2.5426020700000005
2016-11-05;3;0.5796376299999999
2016-11-06;4;0.87331498
2016-11-07;8;0.85232172
2016-11-08;22;1.4755288700000002
2016-11-09;15;1.9963631899999998
2016-11-10;4;0.3039405300000019
2016-11-11;14;3.2550275800000006
2016-11-12;3;0.28412211
2016-11-13;5;0.5457274199999966
2016-11-14;10;1.8554563999999907
2016-11-15;11;3.2973138300000002
2016-11-16;19;4.158144929999945
2016-11-17;23;2.8046254499999947
2016-11-18;12;1.20445506
2016-11-19;16;4.8903019100000025
2016-11-20;4;0.3729987600000001
2016-11-21;10;3.1567720600000024
2016-11-22;18;3.6300914999999985
2016-11-23;8;1.4947483000000004
2016-11-24;3;0.13755069
2016-11-25;13;2.7145478999999986
2016-11-26;16;1.8878701399999995
2016-11-27;1;0.47469098
2016-11-28;83;7.622922710000001
2016-11-29;10;1.5001438999999963
2016-11-30;26;2.6245829399999874
2016-12-01;3;0.2725073400000011
2016-12-02;6;0.539078609999998
2016-12-03;7;0.6570193300000025
2016-12-04;27;6.764781449999999
2016-12-05;12;1.1046691400000002
2016-12-06;8;0.36113210000002943
2016-12-07;6;1.8033715700000068
2016-12-08;37;4.073914459999998
2016-12-09;24;8.245327939999994
2016-12-10;4;0.45088259999999997
2016-12-11;7;1.0589644100000002
2016-12-12;17;5.156525570000001
2016-12-13;13;2.43756238
2016-12-14;12;1.1230162900000003
2016-12-15;14;9.245866209999999
2016-12-16;34;19.994784890000005
2016-12-17;10;2.0440246399999995
2016-12-18;1;0.029131610000000002
2016-12-19;1;0.06707539999999312
2016-12-20;24;4.36969512
2016-12-21;4;1.7288365800000003
2016-12-22;36;1.5986612400000118
2016-12-23;7;0.22504014999999886
2016-12-24;10;1.19026256
2016-12-25;8;1.55687094
2016-12-26;27;3.0859393199999947
2016-12-27;6;0.44639916999999746
2016-12-28;9;1.0305426999999976
2016-12-29;5;0.10990499999999745
2016-12-30;5;0.9736537600000011
2016-12-31;2;0.05684800000000001
2017-01-01;2;0.048059999999999464
2017-01-02;7;1.9262670899999998
2017-01-03;4;0.74017355
2017-01-04;1;0.06978309999999999
2017-01-05;3;1.70835441
2017-01-06;7;0.8659489100000005
2017-01-09;1;0.4993432
2017-01-10;6;1.340512739999999
2017-01-11;4;0.6247571599999993
2017-01-12;5;0.70619629
2017-01-13;9;3.516814050000007
2017-01-14;9;4.088460099999995
2017-01-15;3;1.86853088
2017-01-16;2;0.1155582
2017-01-17;2;0.11794082
2017-01-18;7;2.4337054399999998
2017-01-21;2;0.06505948
2017-01-22;8;1.1066982799999998
2017-01-23;3;0.5510814400000026
2017-01-24;1;0.08021500000000081
2017-01-25;4;0.6141813999999999
2017-01-26;1;0.2268757
2017-01-27;2;0.2638847200000001
2017-02-02;1;0.08780005999999974
2017-02-05;1;0.0164088
2017-02-08;3;0.615190500000002
2017-02-11;1;0.29196174
2017-02-12;1;0.08780005999999999
2017-02-13;2;0.10692000000000146
2017-02-14;2;0.1069199999999994
2017-02-16;4;0.6777012099999999
2017-02-20;18;4.282583419999999
2017-02-21;42;10.089058649999997
2017-02-22;6;0.6999646599999989
2017-02-23;5;0.2743436
2017-02-24;12;1.1505227999999976
2017-02-25;1;0.011919
2017-02-26;1;0.09705173999999994
2017-02-27;2;1.67234284
2017-02-28;2;0.05130152
2017-03-01;5;0.26612963999999845
2017-03-02;11;0.3276541599999974
2017-03-07;3;0.2839263999999997
2017-03-08;5;1.1440856000000077
2017-03-09;8;2.444566969999999
2017-03-12;4;0.95895982
2017-03-13;5;1.3895840800000014
2017-03-14;1;0.008906920000000262
2017-03-15;2;0.0745968
2017-03-16;13;0.7027171100000049
2017-03-17;5;0.7706135999999966
2017-03-18;19;3.5213507199999787
