2016-04-06;883;8765.64763471002
2016-04-07;701;11887.759788780004
2016-04-08;138;51.40149454000002
2016-04-09;66;32.009958420000025
2016-04-10;93;222.15392820999972
2016-04-11;2632;47483.39536086944
2016-04-12;582;240.79495110999997
2016-04-13;434;559.0939150600007
2016-04-14;145;363.15295000000094
2016-04-15;102;9.481062200000034
2016-04-16;71;45.478335099999946
2016-04-18;84;38.965367769999986
2016-04-19;835;23189.23781120002
2016-04-20;125;60.52121384999996
2016-04-21;135;37.04858691999981
2016-04-22;75;113.55234137999992
2016-04-24;72;7.324495380000142
2016-04-25;9;0.2229885000000046
2016-04-26;5964;30279.906347670356
2016-04-27;540;563.4016544500005
2016-04-28;186;245.71178280999968
2016-04-29;116;26.861360559999987
2016-04-30;527;671.4568615999996
2016-05-01;103;11.056352800000077
2016-05-02;2564;41637.73672252005
2016-05-03;318;88.30257150000028
2016-05-04;2155;42181.14534971988
2016-05-05;1519;10144.989691799996
2016-05-06;1815;39626.79610519012
2016-05-07;723;9217.049055689979
2016-05-08;326;106.74818469999978
2016-05-09;542;474.96682846000215
2016-05-10;697;10899.665214580036
2016-05-11;103;241.43509736999977
2016-05-12;1162;31778.5329619499
2016-05-13;2252;61197.22530708031
2016-05-14;714;108.12312999999814
2016-05-15;590;323.435128480003
2016-05-16;478;265.3484426000004
2016-05-17;228;17.935902159999966
2016-05-18;84;44.84439999999997
2016-05-19;5991;84844.1532521468
2016-05-20;2116;530.315348740002
2016-05-21;218;52.33324714999981
2016-05-22;125;6.940526079999982
2016-05-23;604;245.13856806000035
2016-05-24;6;0.36669863999986774
2016-05-25;299;218.99197686000053
2016-05-26;42;135.60202163999995
2016-05-27;43;94.22706130999995
2016-05-28;492;395.1755040000002
2016-05-29;170;144.73312489999992
2016-05-30;178;101.5624527000008
2016-05-31;958;420.76100576000306
2016-06-01;1146;8411.702867070022
2016-06-02;234;283.4456648199997
2016-06-03;217;209.67424952000007
2016-06-04;90;184.06617499000018
2016-06-05;302;70.70364935999994
2016-06-06;319;249.8987685100002
2016-06-07;270;2522.169405749997
2016-06-08;277;4268.8288068599995
2016-06-09;47;2.9098543599999993
2016-06-10;772;24372.94624986002
2016-06-11;80;3.9108899800000008
2016-06-12;247;99.36802614000004
2016-06-13;590;1034.2173681700076
2016-06-14;121;36.21694354000004
2016-06-15;38;2.166095640000001
2016-06-16;66;10.811335920000003
2016-06-17;52;3.0840852499999993
2016-06-18;42;35.9743278
2016-06-19;26;22.614800000000006
2016-06-20;246;77.67531317999988
2016-06-21;883;31419.663163200115
2016-06-22;1022;33635.3798757
2016-06-23;3797;189.90161755999108
2016-06-24;651;13.115696670000007
2016-06-25;122;4.095879560000019
2016-06-26;204;12.362841940000582
2016-06-27;72;6.513378619999999
2016-06-28;33;3.5633631799999996
2016-06-29;120;448.94394586000243
2016-06-30;35;27.57304703999998
2016-07-01;115;428.82085176999925
2016-07-02;8;1.893991609999991
2016-07-04;67;9.816501979999991
2016-07-05;7;2.8020141400000016
2016-07-06;55;16.906610559999987
2016-07-08;387;11858.312713770023
2016-07-09;1;0.199
2016-07-10;1;0.1990000000000003
2016-07-11;113;9.563245019999998
2016-07-12;126;15.124845500000033
2016-07-13;481;25902.40573532988
2016-07-14;169;458.1286580100008
2016-07-15;60;412.8194755400003
2016-07-16;79;1069.2152034600008
2016-07-17;213;420.60085000999953
2016-07-18;40;63.080877680000036
2016-07-19;678;17442.09528322001
2016-07-20;292;83.54195230000032
2016-07-21;760;19537.45858595996
2016-07-22;82;41.21849183000124
2016-07-23;191;714.4538284800003
2016-07-24;270;25.952447360000036
2016-07-25;173;25.883819679999952
2016-07-26;551;400.6563883000001
2016-07-27;88;25.046620970000063
2016-07-28;52;119.25613620000077
2016-07-29;103;380.53558119999985
2016-07-30;852;923.985150390001
2016-07-31;239;32.12214139999992
2016-08-01;916;13844.649954579969
2016-08-02;162;43.5718983799999
2016-08-03;537;373.00541145999966
2016-08-04;202;198.0370495199999
2016-08-05;373;419.848769600001
2016-08-06;248;315.37463877000005
2016-08-07;81;5.355018029999998
2016-08-08;1929;48449.05095539945
2016-08-09;937;16017.809658990021
2016-08-10;1246;40816.23801000989
2016-08-11;251;3521.0103144500017
2016-08-12;1871;18207.467999309963
2016-08-13;477;206.4244672699998
2016-08-14;573;4870.458703849982
2016-08-15;263;181.79652430000004
2016-08-16;934;24877.96757119999
2016-08-17;517;2353.58014392
2016-08-18;356;3950.429387320009
2016-08-19;230;65.47770701999991
2016-08-20;37;3.1057672900000015
2016-08-21;171;427.82555655000033
2016-08-22;18;4.437440519999996
2016-08-23;53;19.763339279999975
2016-08-24;223;1692.9120299799974
2016-08-25;10;14.336944199999998
2016-08-26;974;14752.480068890052
2016-08-27;555;2213.2449270099937
2016-08-28;131;4.83608381000005
2016-08-29;118;281.1946238599998
2016-08-30;912;24428.014505060015
2016-08-31;725;265.59856483000084
2016-09-01;1248;15897.517847110039
2016-09-02;622;7016.883521630007
2016-09-03;631;607.0069510900006
