1485639851;1;0.025
1485645780;1;0.02500000000000001
1485668713;1;0.02499999999999991
1485669586;1;0.025000000000000355
1485673854;1;0.025
1485788050;2;0.049988700000000004
1485796934;1;0.0249887
1487486604;1;0.00961
1487487612;2;0.019810800000000003
1487489691;2;0.0198108
1487498065;2;0.019810800000001016
1487648062;2;0.019810800000016116
1487649386;2;0.0198108
1487650113;2;0.0198108
1487650613;2;0.01981080000000013
1487674764;1;0.4896400000000001
1487678261;1;0.01020080000000001
1487680149;1;0.11910794000000002
1487683353;1;0.11910794000000013
1487697396;1;0.11910794
1487715294;1;0.37012706
1487718702;1;0.016394800000000015
1487733275;1;0.01421675
1487733861;2;0.36794900999999913
1487734176;1;0.11910794
1487742146;1;0.014216750000000056
1487743148;1;0.11861708
1487743622;1;0.01421675
1487748400;1;0.014216749999999223
1487759481;1;0.1182004200000002
1487791908;1;0.04691852
1487810808;1;0.01944150000000011
1487970722;1;7.9994576
1487972995;3;5.9974512
1487973367;2;2.0
1487973514;4;13.9983728
1487975066;3;0.2984304
1487976587;1;0.07965273
1487979302;13;31.476040879999996
1487979625;5;0.42146781
1487980141;4;0.11381128000000017
1487980449;7;0.56512157
1487981102;5;0.29773717
1487981206;4;0.39874
1487982017;10;0.4144291
1487983894;14;1.2196289400000004
1487984713;4;0.124384
1487984770;2;0.07746900000000001
1487985452;9;0.42580483000000013
1487986754;17;0.9345712799999999
1487986815;2;0.19763967999999998
1487987328;8;0.3390630100000024
1487987400;1;0.09964
1487987589;4;0.04830696999999973
1487987923;3;0.10598989
1487988895;10;0.46324133
1487989149;1;0.03576078
1487989994;2;0.01326342
1487990017;7;0.23759341000000012
1487990919;5;0.17564504999999997
1487991367;10;1.338666669999999
1487992208;3;0.1317621799999999
1487993085;3;0.042563100000000006
1487993160;9;0.23836290000000004
1487993429;3;0.18070920000000001
1487993681;2;0.05156776000000107
1487993721;2;0.018863
1487993960;3;0.04419838000000001
1487995293;8;0.17546134999999796
1487996419;3;0.2231764
1487998979;3;0.16144748
1487999113;4;0.2180915
1488001271;2;0.17983918
1488003265;8;0.12587416999999995
1488007231;14;4.69542244
1488008090;5;0.15401757999999638
1488008851;1;0.0622691
1488009260;2;0.0512199
1488010074;2;0.03904293
1488010492;3;0.03857708
1488011345;1;0.02092073
1488013982;3;0.02947938
1488014949;2;0.11173716
1488017231;1;0.01962727
1488017523;2;0.12124534
1488018589;4;0.1187426
1488019625;4;0.04180473999999999
1488020546;11;27.310473599999998
1488020889;7;0.604673430000001
1488021066;7;0.33260625
1488022531;9;3.3854159
1488022757;3;0.09416899999999995
1488023002;8;4.093856379999999
1488023260;14;7.21227124
1488023940;18;4.9446391799999985
1488025184;15;4.393711149999997
1488025382;5;0.9006793399999997
1488026174;6;0.4174078600000004
1488026369;18;7.814209449999998
1488028265;2;0.13975327999999998
1488028424;7;0.32795605
1488029598;2;0.11703738
1488030416;3;0.10016343999999999
1488030716;3;0.10016343999999577
1488031138;2;0.13975327999999987
1488031341;4;0.24864499999999978
1488032177;3;0.66493563
1488034849;7;0.23759340999999998
1488035022;2;0.08879728000000009
1488035651;7;0.237593409999997
1488038351;6;0.22646175
1488041566;1;0.04116808
1488043768;6;6.0
1488045562;5;0.72152825
1488045877;7;4.09292187
