1500481907;1;0.09968241
1500482977;1;0.09767240999999999
1500492520;2;0.1438879999999998
1500495263;1;1.99980498
1500496298;5;7.317848979999999
1500496416;1;1.90188802
1500497688;12;11.69786053
1500498115;8;0.34230907
1500498673;2;0.01688132
1500499714;4;2.31697596
1500500061;2;0.30628708
1500501246;4;2.01068888
1500510451;2;0.01688132
1500516164;2;0.016881320000000002
1500521473;2;0.8456212800000031
1500525975;1;0.09767241
1500527493;2;0.10592725000000021
1500528808;2;0.8456212800000031
1500555122;2;0.8456212799999996
1500564500;1;0.008254840000006425
1500572037;1;0.00825484
1500575077;1;0.00825484
1500580205;1;0.09618472
1500586295;2;0.07241725999999993
1500603592;2;0.07241726
1500615258;1;0.08785156999999993
1500615909;1;0.08696000000000037
1500642730;1;0.08696
1500646499;1;0.08696
1500647577;1;0.07450593
1500649306;1;0.05609793
1500665560;2;0.016881319999999977
1500718831;1;0.08785156999999999
1500766208;1;0.08785156999999799
1500854358;1;0.08785157
1500972461;1;0.01840799999999998
1500995630;2;1.6894142000000003
1501028129;2;0.07241725999999993
1501199954;1;0.02388981
1501357380;1;0.77922062
1501494770;1;0.02197332000000074
1501713942;3;0.12980376
1501715638;1;9.562641
1501717864;2;16.035297
1501718733;1;10.057789019999998
1501720131;5;16.21687816
1501721865;1;1.83732654
1501722888;2;10.04667588
1501723263;3;8.59373239
1501723653;1;3.21500246
1501724136;3;3.62388784
1501724240;2;10.60020519
1501724824;6;16.66394906
1501725487;4;12.545163070000001
1501725891;4;3.1691212300000013
1501727799;4;3.36841829
1501728324;4;2.65651627
1501729728;5;5.397897499999999
1501729916;4;5.86344074
1501732485;6;5.47898363
1501733013;6;4.437036689999999
1501733505;1;0.01159682
1501734367;3;0.12170294000000004
1501735290;1;0.09160000000000001
1501735668;5;1.06028615
1501735734;1;0.0409319
1501736349;3;0.8183967200000001
1501738067;3;2.164740120000003
1501739349;6;0.9235179599999987
1501739530;2;0.03195294
1501740122;1;1.6526476400000005
1501740618;2;0.03506214000000085
1501741419;1;0.01952695999999987
1501742340;3;0.18976425
1501743792;3;1.6826558000000011
1501744087;2;0.11420865000000058
1501745000;4;1.28022706
1501745668;2;1.39713501
1501746962;3;9.62884764
1501749431;2;8.3825
1501751059;2;8.3825
1501753222;2;0.04672603
1501753674;1;0.017714019999999664
1501755434;2;0.20760562000000002
1501762460;2;7.8642
1501765081;2;0.009038759999999993
1501765740;1;1.0683000000000007
1501766258;2;1.2183
1501766959;2;0.20687242
1501768140;3;6.00843248
1501768176;2;2.92406752
1501768571;2;1.5291914299999987
1501768772;1;0.007435439999999988
1501769180;1;1.06513767
1501771089;3;1.0976219000000285
1501772684;3;0.43985762000000006
1501773125;1;0.01624768
1501774523;1;2.41756624
1501774933;2;0.84562128
1501775393;1;0.00420936
1501776029;1;0.00420936
1501779966;1;0.0149
1501780901;1;0.02832769
1501783788;1;0.014899999999999913
1501784924;1;0.14965
1501793731;1;0.0888962
1501807192;1;0.0409319
1501811684;1;7.726286
1501812928;1;0.24659556
1501813753;1;7.674075
1501814913;2;0.25707676000000096
1501816289;1;6.877271
1501817019;1;0.08785229000000006
1501818364;1;7.623864
1501820517;6;7.92541725
1501822113;8;20.436331249999995
1501822724;4;8.24155015
1501822759;2;0.22
1501823859;8;20.43633125
1501824461;8;20.43633125
1501829608;6;10.87954372
1501833678;1;0.0986428
1501834082;1;0.0890727
1501834403;4;8.24155015
1501834704;1;0.0890727
1501835581;6;8.10007572
1501837682;1;0.91578904
1501838863;3;1.9205572599999992
1501846971;1;0.0890181
1501852549;1;0.10964388
1501854483;3;7.647343070000001
1501859243;2;7.60880528
1501859558;1;1.08549347
1501860436;1;0.01007765
1501864180;1;0.02603847
1501864309;1;0.01569674
1501864445;3;7.51172653
1501865599;3;0.4964482800000522
1501866585;1;0.009999999999999998
1501868417;2;0.02537135000000168
1501869710;1;0.16914999999999836
1501871313;2;1.0600938500000001
1501872165;1;0.77029528
1501872756;1;1.24398529
1501872895;1;0.74141611
1501873174;1;0.4899241300000021
1501873608;1;0.04748845000000301
1501878929;1;0.005
1501880214;1;0.01527262
1501881134;1;0.01527262
1501882109;1;0.01527262
1501882703;1;0.01527262
1501890410;1;0.012174999999999159
1501895477;1;0.00533243
1501897064;1;0.005332429999999999
1501899402;1;0.05732425000000008
1501901374;4;0.5942070800000039
1501901723;2;0.10200000000000031
1501902242;3;0.44680496999993774
1501905405;3;0.40475333999999813
1501907256;2;0.10200000000000001
1501912099;2;0.10200000000000001
1501918927;2;0.22422702
1501936198;2;0.10200000000000001
1501940673;1;0.052
1501956853;1;0.26497147
1501957589;1;0.26497147
1502008002;2;2.90756942
1502009759;4;5.78527578
1502011698;6;7.693589899999999
1502022782;2;0.01447396
1502036574;2;0.4668032200000001
1502056035;2;0.02935682
1502108071;1;0.09971410000000003
1502128385;1;0.00703081
1502150930;1;0.00703081
1502165503;1;0.04440388
1502166968;1;0.04440387999999729
1502170868;1;1.5315859799999885
1502178521;1;0.04440388
1502192763;1;0.04440387999999729
1502199411;1;0.07016257000000081
1502207618;1;0.04440388
1502278108;1;0.07016257
1502320745;1;0.17785278000000002
1502324558;1;0.17785278
1502342233;1;0.16915
1502356529;1;0.00316233
1502380532;1;0.003162329999999991
1502385841;1;0.0031623300000021004
1502404349;1;0.08901810000000054
1502438820;1;0.8380004
1502439929;1;0.25
1502475627;1;0.03481833
1502478155;1;0.03481833000000023
1502478763;1;0.03481833
1502483791;2;1.7464037100000382
1502485240;1;1.73690371
1502485751;3;0.14383899
1502486536;2;0.02999999999999801
1502487057;2;0.10709195000000574
1502487778;1;0.02087913
1502488637;1;0.02480146999999988
1502488710;2;0.6579799199999999
1502493953;1;0.02480146999999988
1502501034;1;0.24463828
1502502624;1;0.028999999999999915
1502504086;1;0.6261576600000005
1502504931;1;0.029
1502508026;1;0.25
1502522514;1;0.025845470000000002
1502523614;1;0.6261576600000001
1502535550;1;0.25
1502543634;1;0.08899999999999864
1502544238;1;0.034478760000000004
1502560467;1;0.009999999999990905
1502568454;1;0.01906889
1502582580;1;0.01065399
1502596848;1;0.0049
1502600145;1;0.06071344000000001
1502621290;2;0.5306978299999994
1502762699;1;0.65075736
1502775224;1;0.010077649999999494
1502829859;1;0.021973319999915475
1502851469;3;0.9182999999999879
1502880647;2;0.1468354
1502881667;4;0.2936707999999996
1502904920;1;0.01036640000000233
1502927351;1;0.5880004
1502968589;3;0.91829999999959
1502975136;1;0.010038470000000022
1502977056;2;0.65915
1503071583;1;0.07646365
1503072531;1;0.5811922499999866
1503101462;1;0.06071343999997225
1503106500;1;0.01847848
1503110399;1;0.01847848
1503124361;1;0.010038470000000022
1503789013;1;0.01527262000000107
1503824695;1;0.11502593000000005
1503826373;1;0.06850243
1503827597;1;0.04707710000000098
1504106114;1;0.009542799999999962
1504106936;1;0.009542800000000184
1504153877;1;0.0061744699999999875
1504163840;1;0.028327690000000016
1504168320;1;0.0032938100000000636
1504169622;1;0.0032938099999997306
1504197068;1;0.0032938099999988424
1504202905;1;0.9421570199999998
1504208660;1;0.00954280000000196
1504211271;2;0.029356820000000006
1504306965;1;0.047077100000009864
