1482811423;1;0.9998531000000002
1482817968;1;0.9998531
1482839914;1;0.9998531
1482849521;1;0.9998531
1482851493;1;0.01295231
1482852592;1;0.01077371
1482855879;1;0.01045117
1482856287;1;0.04909229000000001
1482857976;1;0.9376277
1482860921;1;0.9264443
1482863299;2;0.9262718200000001
1482864709;1;0.0141357
1482864874;1;0.010774400000000003
1482867600;1;0.0107744
1482869765;1;0.83233217
1482899117;1;0.04909228999999016
1482899485;1;0.04909229
1482937026;1;0.04909229
1483004093;1;0.0717
1483108009;1;0.01045117
1483214517;1;0.0107744
1485142957;1;0.6224398600000001
1485146376;1;0.62243986
1485149821;1;0.62243986
1485150630;1;0.62243986
1485151937;1;0.62243986
1485154264;1;0.3620232
1485155657;1;0.3620232
1485226958;1;0.3620232
1485306235;1;0.26041665999999997
1485316154;1;0.26041665999999997
1485327540;1;0.26041666
1486202108;1;1.0
1486210316;1;1.0
1486214855;2;1.37692704
1486221199;2;1.0
1486228093;2;1.0
1486229414;2;1.0
1486232861;2;0.74091324
1486234039;1;0.376
1486236119;2;0.34662124
1486237760;1;0.10887168
1486239529;1;0.01442556
1486239894;4;0.27905462
1486240609;2;0.01996786
1486242683;2;0.25908676
1486243736;2;0.24109414
1486245114;2;0.24109414
1486253733;2;0.07240363999999999
1486254249;1;0.376
1486259045;2;0.07240364
1486260798;1;0.376
1486264299;1;0.376
1486265713;1;0.02024004
1486268954;1;0.2823496
1486270858;1;0.27401627
1486272368;1;0.18074751
1486280526;1;0.09326876
1486282747;2;0.07240364000000454
1486298821;2;0.32062388
1486299805;2;0.31859596
1486376733;1;1.0
1486377412;1;0.15009753999999997
1486379210;1;0.15009754
1486386652;1;0.84990246
1486389906;1;0.15009754
1486393436;1;0.13733816999999998
1486402836;1;0.84990246
1486403871;1;0.01220837
1486413118;1;0.84990246
1486426143;1;0.84429032
1486438929;1;0.84429032
1486500236;2;0.21778169999999974
1486501066;2;0.21778170000000063
1486589542;1;0.014216799999999807
1486630987;2;0.31859596
1486641036;1;0.797725
1486645795;1;0.797725
1486650013;1;0.797725
1486653045;1;0.06665310999999985
1486654577;1;0.01357621
1486668152;1;0.50145887
1486675895;1;0.29626613
1486684075;1;0.29626612999999935
1486690804;1;0.29626613
1486693686;1;0.29626613000000024
1486701664;1;0.5014588700000004
1486705294;2;0.797725
1486706071;2;0.38682344999999996
1486708263;1;0.11996376
1486709089;1;0.05271371
1486716225;1;0.1756
1486989886;1;0.011798
1487007207;1;0.13733817
1487134002;1;0.9999999999999996
1487139599;1;1.0
1487237408;1;1.0
1487268123;1;1.0
1487423741;1;0.95307985
1487425913;1;0.01676076
1487438522;1;0.04692015000000005
1487438763;1;0.04692015000000005
1487441447;1;0.04692015
1487456400;1;0.016760760000000374
1487457918;1;0.01676076
1487519391;1;0.93132916
1487590448;1;0.04692015000000005
1487696236;1;0.93132916
1487707405;1;0.93132916
1488551273;1;0.03792268
1489212548;1;0.11440700000000001
1489289041;1;0.11440699999999993
1492130720;1;0.0731250000000001
1494145370;1;0.0731250000000001
1494209798;1;0.007765779999999722
1494228616;1;0.0731250000000001
1497788517;1;0.009726119999982075
1497796694;1;0.009726119999868388
1507819791;1;0.00776578
